city_code,city,2001,2006,2007,2011,2013,2015,2019
231200,Suihua,5.47605E-07,1.23044E-06,1.73641E-07,1.71851E-07,5.39374E-06,3.28168E-06,4.40613E-06
232700,Daxinganling,0,0,0,0,0,0,0
310000,Shanghai,5.04845E-06,1.66657E-05,2.13945E-05,7.67226E-05,0.000136703,0.000201321,0.00034806
320100,Nanjing,0,6.58729E-07,4.8609E-07,1.57134E-07,0,3.06091E-07,7.04225E-07
320200,Wuxi,0,4.36872E-07,8.66288E-07,3.63248E-06,1.37654E-05,1.66355E-05,4.85089E-05
320300,Xuzhou,0,1.06983E-07,1.06276E-07,5.11928E-07,1.19178E-06,7.77681E-07,6.90979E-06
320400,Changzhou,0,2.81952E-07,1.11926E-06,1.65335E-06,7.37907E-06,6.47162E-06,2.05195E-05
320500,Suzhou,1.72256E-07,4.22023E-06,4.32394E-06,1.0587E-05,1.83542E-05,3.43323E-05,6.36238E-05
320600,Nantong,2.55604E-07,2.59811E-07,3.91578E-07,2.74546E-06,3.78343E-06,7.43378E-06,1.26316E-05
320700,Lianyungang,0,0,2.0737E-07,3.95883E-07,9.61169E-07,1.50784E-06,6.92884E-06
320800,Huaian,0,0,0,5.52283E-07,3.61664E-07,1.77164E-07,0.0000025
320900,Yancheng,0,1.24265E-07,0,1.21847E-07,8.49721E-07,3.62306E-07,8.52619E-07
321000,Yangzhou,2.2144E-07,4.36072E-07,6.53239E-07,8.69376E-07,4.34972E-06,6.28904E-06,5.9081E-06
321100,Zhenjiang,0,0,0,1.47113E-06,3.67918E-07,3.31284E-06,1.40741E-05
321200,Taizhou,7.95071E-07,8.33995E-06,4.99301E-06,2.24808E-05,3.58409E-05,7.16747E-05,0.000197206
321300,Suqian,0,0,0,0,0,0,0
330100,Hangzhou,1.74842E-06,3.90209E-06,7.13914E-06,1.52804E-05,3.33994E-05,5.9291E-05,0.000122893
330200,Ningbo,7.36174E-07,2.67642E-06,3.36545E-06,9.02151E-06,1.13754E-05,1.79007E-05,4.58882E-05
330300,Wenzhou,2.70706E-07,5.28765E-07,2.22347E-06,1.75351E-06,2.10605E-06,2.09563E-06,9.01442E-06
330400,Jiaxing,0,0,2.96903E-07,2.9146E-07,2.60191E-06,6.00893E-06,2.03297E-05
330500,Huzhou,0,0,3.87898E-07,3.82995E-07,7.61905E-07,2.65443E-06,1.19403E-05
330600,Shaoxing,0,0,2.75078E-06,1.13636E-06,3.62237E-06,3.38516E-06,5.80357E-06
330700,Jinhua,2.0092E-06,6.1296E-06,5.44437E-06,1.25773E-05,2.64047E-05,4.45523E-05,0.000153049
330800,Quzhou,0,0,0,0,0,3.90046E-07,1.93798E-06
330900,Zhoushan,0,2.2779E-05,0,5.15464E-06,1.02775E-06,1.02712E-06,2.16495E-05
331000,Taizhou2,0,3.54195E-07,1.75627E-07,1.87457E-06,2.52525E-06,4.18417E-06,5.10708E-06
331100,Lishui,0,0,0,0,0,3.37863E-06,0
340100,Hefei,7.8341E-07,1.51766E-06,3.21223E-06,4.10707E-06,9.41673E-06,9.61378E-06,3.2987E-05
340200,Wuhu,8.17216E-06,1.00424E-05,2.21297E-05,3.0877E-05,2.41873E-05,2.72876E-05,3.51282E-05
340300,Bengbu,0,0,0,0,2.72777E-07,2.6571E-07,2.59067E-07
340400,Huainan,0,0,4.17676E-07,0,4.11015E-07,0,1.53453E-06
340500,Maanshan,0,0,0,4.37445E-07,1.31349E-06,8.75274E-07,6.11354E-06
340600,Huaibei,0,0,0,0,4.662E-07,0,9.13242E-07
340700,Tongling,0,0,1.35777E-06,0,0,5.42005E-06,0
340800,Anqing,0,0,0,6.46517E-07,3.21699E-07,3.21492E-07,5.67108E-07
341000,Huangshan,0,0,0,0,0,0,0
341100,Chuzhou,0,2.27278E-07,2.25246E-07,2.20799E-07,6.67408E-07,2.22687E-07,1.75824E-06
341200,Fuyang,1.12485E-07,1.04755E-07,0,0,1.89897E-07,2.87728E-07,4.64253E-07
341300,Suzhou2,0,6.72197E-06,4.37481E-06,1.0476E-05,1.49556E-05,1.97072E-05,5.42553E-05
341500,Luan,1.50403E-07,0,0,1.40924E-07,0,1.11463E-06,1.01523E-06
341600,Bozhou,0,0,0,0,0,0,4.52489E-07
341700,Chizhou,0,0,0,0,0,0,0
341800,Xuancheng,0,0,0,0,0,7.14413E-07,0
350100,Fuzhou,1.6831E-07,3.21166E-07,0,6.15953E-07,3.35622E-06,4.27502E-06,6.33803E-06
350200,Xiamen,0,7.48223E-06,4.78354E-06,1.40313E-05,4.31911E-05,8.00379E-05,0.000187356
350300,Putian,0,3.25765E-07,0,0,0,5.80956E-07,1.37363E-06
350400,Sanming,0,0,3.71058E-07,7.31529E-07,0,1.40786E-06,6.92042E-07
350500,Quanzhou,3.04377E-07,2.23747E-06,2.37287E-06,4.35098E-06,9.8081E-06,8.58191E-06,2.96978E-05
350600,Zhangzhou,0,2.17798E-07,2.15936E-07,6.26043E-07,6.1287E-07,2.58923E-06,3.83142E-06
350700,Nanping,0,0,0,6.38162E-07,9.49367E-07,3.12637E-07,4.40252E-06
350800,Longyan,0,0,1.03734E-06,2.03321E-06,2.31328E-06,2.26259E-06,2.20126E-06
350900,Ningde,0,0,0,2.94118E-07,2.88018E-07,2.57939E-06,2.89326E-05
360100,Nanchang,0,0,2.03537E-07,2.17822E-06,1.9604E-06,5.57285E-06,1.02612E-05
360200,Jingdezhen,0,0,0,0,0,0,1.16959E-06
360300,Pingxiang,0,0,0,0,0,0,0.0000005
360400,Jiujiang,0,0,0,1.99045E-07,1.96812E-07,1.93577E-07,1.90476E-06
360500,Xinyu,0,0,0,0,8.23045E-07,0,0.0000128
360600,Yingtan,0,0,0,0,0,3.14317E-06,0
360700,Ganzhou,1.23804E-07,3.48371E-07,6.84119E-07,4.35587E-07,2.15401E-07,5.20492E-07,2.13632E-06
360800,Jian,2.21166E-07,0,2.08455E-07,0,0,0,0
360900,Yichun2,0,5.61104E-07,3.70996E-07,3.52796E-07,5.01643E-06,4.35518E-06,7.78146E-06
361000,Fuzhou2,0,0,0,0,0,0,0
361100,Shangrao,0,0,0,0,0,2.58264E-07,2.52207E-07
370100,Jinan,1.44379E-07,9.61261E-07,0,4.08942E-07,2.70343E-06,5.03945E-06,1.38018E-05
370200,Qingdao,2.11119E-06,1.46788E-06,2.63856E-06,4.69729E-06,5.04071E-06,8.42815E-06,3.99519E-05
370300,Zibo,0,0,2.38328E-07,0,7.05384E-07,3.25885E-06,1.15207E-06
370400,Zaozhuang,0,0,0,0,0,0,0
370500,Dongying,0,0,0,1.6129E-06,4.81283E-06,1.04921E-05,2.0202E-06
370600,Yantai,0,4.61553E-07,1.53499E-07,2.45474E-06,2.61057E-06,2.9084E-06,4.90046E-06
370700,Weifang,0,1.51995E-06,1.74595E-06,1.36737E-06,8.608E-06,1.58888E-05,4.60784E-05
370800,Jining,0,0,0,2.24321E-06,1.17952E-07,2.30563E-07,1.11857E-07
370900,Taian,0,0,0,0,1.78955E-07,0,3.4904E-07
371000,Weihai,2.02249E-06,1.20082E-06,0,1.97006E-06,6.30418E-06,4.7105E-06,2.33463E-06
371100,Rizhao,3.61285E-06,2.12465E-06,1.76442E-06,1.03806E-06,1.03413E-06,3.37895E-07,1.94805E-06
371300,Linyi,0,0,0,1.85014E-07,2.75128E-07,2.66894E-07,1.17647E-06
371400,Dezhou,0,0,1.06824E-06,0,3.45543E-07,3.40559E-07,1.66945E-06
371500,Liaocheng,0,0,0,0,0,8.03471E-07,6.18238E-07
371600,Binzhou,0,0,0,0,0,2.05619E-06,7.53769E-07
371700,Heze,0,0,5.46926E-07,0,0,0,2.92398E-07
410100,Zhengzhou,0,1.44588E-07,0,8.91001E-07,4.35208E-07,3.57808E-06,6.80272E-06
410200,Kaifeng,0,0,5.93319E-07,0,0,1.80558E-07,1.78253E-07
410300,Luoyang,0,0,0,0,0,0,9.39597E-07
410400,Pingdingshan,0,0,0,0,0,1.77844E-07,0
410500,Anyang,0,0,0,0,0,0,0
410600,Hebi,0,0,0,0,0,0,0
410700,Xinxiang,0,5.20318E-07,0,0,0,0,1.05422E-06
410800,Jiaozuo,0,0,0,0,0,2.69049E-07,1.07239E-06
410900,Puyang,0,0,0,2.40038E-07,2.39636E-07,2.33095E-07,0
411000,Xuchang,6.78257E-07,1.71108E-06,1.47322E-06,2.02388E-06,1.002E-06,6.73574E-06,1.78082E-05
411100,Luohe,0,0,0,0,0,7.46157E-07,0
411200,Sanmenxia,0,0,0,0,0,0,0
411300,Nanyang,0,0,0,0,0,4.20698E-07,2.42131E-07
411400,Shangqiu,0,0,1.12396E-07,0,1.0609E-07,1.04049E-07,9.95025E-08
411500,Xinyang,0,0,2.39532E-07,0,0,2.22727E-07,7.67544E-07
411600,Zhoukou,9.4856E-08,0,0,1.61486E-07,0,0,3.18218E-07
411700,Zhumadian,0,0,0,0,0,0,2.07469E-07
419001,Jiyuan,0,0,0,0,0,0,0
420100,Wuhan,1.18697E-06,1.95398E-06,9.65939E-07,8.46228E-06,1.86109E-05,3.24382E-05,5.30905E-05
420200,Huangshi,0,3.93144E-07,0,3.84468E-07,3.81243E-07,1.86588E-06,0
420300,Shiyan,0,0,2.86648E-07,0,0,0,2.89017E-07
420500,Yichang,0,0,0,0,4.99875E-07,0,5.37084E-06
420600,Xiangyang,0,0,0,0,0,1.52135E-06,0
420700,Ezhou,0,0,0,0,0,0,8.92857E-07
420800,Jingmen,1.33775E-06,3.39109E-07,1.33972E-06,1.32494E-06,1.2633E-05,2.60791E-05,9.86254E-05
420900,Xiaogan,3.95789E-07,0,0,1.89072E-07,1.89609E-07,1.89941E-07,1.35922E-06
421000,Jingzhou,0,0,0,0,0,0,0
421100,Huanggang,0,0,1.36803E-07,1.33994E-07,5.33191E-07,1.34333E-07,5.42005E-07
421200,Xianning,0,0,0,0,0,3.32878E-07,3.27869E-07
421300,Suizhou,0,3.97409E-07,0,0,0,1.19536E-06,1.20482E-06
422800,Enshi,0,0,0,0,0,0,0
429004,Xiantao,0,0,0,0,0,0,0
429005,Qianjiang,0,0,0,0,0,0,0
429006,Tianmen,0,0,0,0,0,0,0
429021,Shennongjia,0,0,0,0,0,0,0
430100,Changsha,3.40663E-07,3.16957E-07,0,3.04599E-07,1.50875E-07,8.81886E-07,1.21951E-06
430200,Zhuzhou,0,5.30645E-07,2.62923E-07,7.66479E-07,1.75175E-06,9.92753E-07,4.72637E-06
430300,Xiangtan,0,0,0,3.44471E-07,0,3.45674E-06,3.46021E-06
430400,Hengyang,5.64231E-07,2.06469E-06,1.92076E-06,1.16746E-05,2.13768E-05,4.57918E-05,7.60351E-05
430500,Shaoyang,1.3758E-07,1.33978E-07,4.00213E-07,5.01567E-07,1.36088E-06,4.62642E-06,1.42857E-05
430600,Yueyang,0,0,0,5.27056E-07,5.35714E-07,1.41746E-06,1.22807E-06
430700,Changde,0,0,0,0,1.81159E-06,2.13402E-06,2.48344E-06
430800,Zhangjiajie,0,0,0,0,0,0,1.18343E-06
430900,Yiyang,0,0,0,0,4.16667E-07,0,4.22833E-07
431000,Chenzhou,0,0,0,0,0,1.89297E-07,0
431100,Yongzhou,0,0,0,0,1.60617E-07,1.57411E-07,4.65839E-07
431200,Huaihua,0,0,0,0,0,0,1.9084E-07
431300,Loudi,0,0,0,2.29463E-07,4.55996E-07,2.23364E-07,1.53846E-06
433100,Xiangxi,0,0,0,0,0,0,0
440100,Guangzhou,1.26298E-06,1.57745E-06,4.26643E-06,6.9973E-06,1.67007E-05,2.1775E-05,5.23061E-05
440200,Shaoguan,0,0,0,0,1.21951E-06,9.08513E-07,1.18694E-06
440300,Shenzhen,7.57346E-07,5.58858E-06,5.65025E-06,5.97238E-06,4.1868E-06,5.07057E-06,4.17423E-06
440400,Zhuhai,1.317E-06,1.07956E-06,5.22521E-06,1.69811E-05,2.30203E-05,4.00178E-05,0.000128571
440500,Shantou,0,2.01877E-07,0,7.55572E-07,1.66667E-06,9.08331E-07,9.26573E-06
440600,Foshan,1.19101E-06,7.54064E-06,5.81589E-06,1.38741E-05,1.9392E-05,1.46541E-05,5.85683E-06
440700,Jiangmen,1.05059E-06,2.58171E-07,2.5748E-07,2.79401E-06,2.03562E-06,5.6207E-06,0.00000625
440800,Zhanjiang,1.42712E-07,0,1.3423E-07,0,3.73042E-07,3.64538E-07,1.75644E-06
440900,Maoming,0,0,2.79158E-07,5.25417E-07,0,0,1.22249E-06
441200,Zhaoqing,0,0,0,0,9.30665E-07,4.5634E-07,6.82819E-06
441300,Huizhou,3.5657E-07,1.30544E-06,1.2784E-06,5.8309E-07,8.44496E-06,1.76436E-05,2.07692E-05
441400,Meizhou,0,0,0,1.93199E-07,0,0,1.64835E-06
441500,Shanwei,0,0,0,8.64055E-07,0,0,1.12045E-06
441600,Heyuan,0,0,0,2.72628E-07,0,0,2.68097E-07
441700,Yangjiang,3.88455E-07,1.12053E-06,7.37926E-07,2.81096E-06,5.96282E-06,7.53115E-06,7.30897E-06
441800,Qingyuan,2.58311E-07,5.02475E-07,2.48133E-07,4.80192E-07,0,0,6.72646E-07
441900,Dongguan,6.49815E-06,1.36653E-05,6.48137E-05,0.000117965,0.00022181,0.00033588,0.000852988
442000,Zhongshan,0,2.81175E-06,6.20048E-06,1.72528E-05,2.40104E-05,3.71817E-05,5.62842E-05
445100,Chaozhou,8.09782E-07,0,0,3.80518E-07,0,0,1.08696E-06
445200,Jieyang,0,0,0,0,1.46477E-07,2.8503E-07,1.69731E-06
445300,Yunfu,3.86339E-07,2.24871E-06,1.86137E-06,2.4467E-06,2.4113E-06,2.00716E-06,6.64452E-07
450100,Nanning,6.78979E-07,2.97668E-07,1.46304E-07,2.81096E-07,1.93263E-06,1.35093E-06,7.67263E-06
450200,Liuzhou,0,0,0,0,2.68528E-07,0,5.07614E-07
450300,Guilin,0,4.00569E-07,0,5.74933E-07,0,1.89047E-07,3.69686E-07
450400,Wuzhou,0,0,0,0,0,0,0
450500,Beihai,0,0,0,0,5.90319E-07,0,1.11111E-06
450600,Fangchenggang,0,0,0,0,0,0,0.000008
450700,Qinzhou,0,0,0,0,0,0,2.39234E-07
450800,Guigang,0,0,0,0,1.85805E-07,1.82169E-07,1.76991E-07
450900,Yulin,0,0,0,0,0,1.407E-07,0
451000,Baise,0,0,1.03654E-06,0,4.85791E-07,2.42019E-07,9.45626E-07
451100,Hezhou,0,0,0,0,0,0,4.03226E-07
451200,Hechi,0,2.56964E-07,0,2.37869E-07,2.41721E-07,4.71098E-07,2.30415E-07
451300,Laibin,0,0,0,1.14635E-06,7.82473E-07,0,3.33333E-06
451400,Chongzuo,0,0,0,0,0,0,3.96825E-07
460100,Haikou,1.66113E-06,0,0,0,0,1.21359E-06,1.0929E-06
460200,Sanya,0,0,0,0,0,0,1.5873E-06
460300,Sansha,0,0,0,0,0,0,0
460400,Danzhou,0,0,0,0,0,0,0
469001,Wuzhishan,0,0,0,0,0,0,0
469002,Qionghai,0,0,0,0,0,0,0
469005,Wenchang,0,0,0,0,0,0,0
469006,Wanning,0,0,0,0,0,0,0
469007,Dongfang,0,0,0,0,0,0,0
469021,Dingan,0,0,0,0,0,0,0
469022,Tunchang,0,0,0,0,0,0,0
469023,Chengmai,0,0,0,0,0,0,0
469024,Lingao,0,0,0,0,0,0,0
469025,Baisha,0,0,0,0,0,0,0
469026,Changjiang,0,0,0,0,0,0,0
469027,Ledong,0,0,0,0,0,0,0
469028,Lingshui,0,0,0,0,0,0,0
469029,Baoting,0,0,0,0,0,0,0
469030,Qiongzhong,0,0,0,0,0,0,0
500000,Chongqing,9.68395E-08,4.37655E-07,4.01815E-07,6.00637E-07,1.63768E-06,2.69882E-06,4.88876E-06
510100,Chengdu,1.96098E-07,4.53145E-07,2.78707E-06,4.556E-06,1.0101E-05,2.14975E-05,3.05333E-05
510300,Zigong,0,0,0,0,3.03306E-06,1.22152E-06,0
510400,Panzhihua,0,0,0,8.95255E-07,8.92857E-07,9.03669E-06,8.33333E-06
510500,Luzhou,0,0,0,1.98807E-07,0,1.97754E-07,3.92927E-07
510600,Deyang,0,0,2.59531E-07,2.56082E-07,2.55102E-07,1.02567E-06,5.20833E-07
510700,Mianyang,0,0,1.11535E-06,0,0,3.6665E-07,3.76648E-06
510800,Guangyuan,0,0,0,0,3.22373E-07,0,0
510900,Suining,0,0,0,0,0,0,5.52486E-07
511000,Neijiang,0,0,0,2.34687E-07,0,0,7.35294E-07
511100,Leshan,0,0,0,0,0,0,8.57143E-07
511300,Nanchong,0,0,0,0,0,1.34711E-07,2.76243E-07
511400,Meishan,0,2.92398E-07,2.86812E-07,0,0,0,2.92398E-07
511500,Yibin,0,0,0,0,0,1.81133E-07,3.62319E-07
511600,Guangan,2.26644E-07,1.52992E-06,2.37822E-06,2.13447E-07,8.5034E-07,4.27908E-07,1.30719E-06
511700,Dazhou,0,0,0,0,0,1.46456E-07,3.0349E-07
511800,Yaan,6.61682E-07,6.55265E-07,1.30149E-06,0,2.54777E-06,0,7.84314E-06
511900,Bazhong,0,0,0,0,0,0,0
512000,Ziyang,0,0,0,0,0,0,0
513200,Aba,0,0,0,0,0,0,0
513300,Ganzi,0,0,0,0,0,0,0
513400,Liangshan,0,0,0,0,0,0,0
520100,Guiyang,0,0,5.55833E-07,2.65887E-07,2.63783E-07,2.55239E-06,8.64486E-06
520200,Liupanshui,0,0,0,0,0,0,0
520300,Zunyi,0,2.73112E-07,0,1.2955E-07,0,1.26048E-07,1.221E-06
520400,Anshun,0,0,0,0,3.5014E-07,3.3728E-07,6.51466E-07
520500,Bijie,0,0,0,0,0,2.2119E-07,3.19829E-07
520600,Tongren,0,0,0,0,2.32992E-07,0,2.01794E-06
522300,Qianxinan,0,0,0,0,0,0,0
522600,Qiandongnan,0,0,0,0,0,0,0
522700,Qiannan,0,0,0,0,0,0,0
530100,Kunming,2.0512E-07,3.88878E-07,0,7.35294E-07,3.65764E-07,2.33994E-06,7.26644E-06
530300,Qujing,0,0,0,0,0,1.54357E-07,0
530400,Yuxi,0,0,0,0,0,0,0
530500,Baoshan,0,0,0,0,0,0,0
530600,Zhaotong,0,0,0,0,0,0,0
530700,Lijiang,0,0,0,0,0,1.65481E-06,1.62602E-06
530800,Puer,0,0,0,0,0,0,0
530900,Lincang,0,0,0,0,0,0,0
532300,Chuxiong,0,0,0,0,0,0,0
532500,Honghe,0,0,0,0,0,0,0
532600,Wenshan,0,0,0,0,0,0,0
532800,Xishuangbanna,0,0,0,0,0,0,0
532900,Dali,0,0,0,0,0,0,0
533100,Dehong,0,0,0,0,0,0,0
533300,Nujiang,0,0,0,0,0,0,0
533400,Diqing,0,0,0,0,0,0,0
540100,Lasa,0,0,0,0,0,0,0
540200,Rikaze,0,0,0,0,0,0,0
540300,Changdu,0,0,0,0,0,0,0
540400,Linzhi,0,0,0,0,0,0,0.000035
540500,Shannan,0,0,0,0,0,0,0
540600,Naqu,0,0,0,0,0,0,0
542500,Ali,0,0,0,0,0,0,0
610100,Xian,0,2.65565E-07,2.35525E-06,1.64183E-06,5.45297E-06,1.11566E-05,2.3302E-05
610200,Tongchuan,0,0,0,0,0,0,0
610300,Baoji,0,0,0,1.04384E-06,0,1.30025E-06,2.65252E-07
610400,Xianyang,2.09503E-07,4.00248E-07,5.91903E-07,1.90223E-07,0,3.79082E-07,6.55022E-07
610500,Weinan,0,0,0,0,1.755E-07,1.79624E-07,1.84162E-07
610600,Yanan,0,9.29887E-07,1.36643E-06,5.15243E-06,1.9344E-05,2.12314E-05,5.51282E-05
610700,Hanzhong,0,0,0,2.61575E-07,0,1.55759E-06,1.04987E-06
610800,Yulin2,0,0,0,0,0,0,0
610900,Ankang,0,0,0,0,0,1.9685E-06,0
611000,Shangluo,0,0,0,0,7.98085E-07,0,0
620100,Lanzhou,3.37257E-07,3.18837E-07,2.19243E-06,1.23724E-06,4.88334E-06,4.34918E-06,3.01205E-06
620200,Jiayuguan,0,0,0,0,0,0,0
620300,Jinchang,0,0,0,0,0,0,0
620400,Baiyin,0,0,0,0,0,0,3.8674E-06
620500,Tianshui,0,0,0,0,0,0,0
620600,Wuwei,0,0,3.18134E-06,2.60417E-06,3.18302E-06,6.84067E-06,1.42857E-05
620700,Zhangye,0,0,3.10752E-06,0,1.52323E-06,0,7.63359E-07
620800,Pingliang,0,0,0,0,0,0,4.2735E-07
620900,Jiuquan,0,1.09697E-06,3.20616E-06,1.00908E-06,9.02527E-07,0,0
621000,Qingyang,0,0,0,0,3.78644E-07,3.74097E-07,0
621100,Dingxi,0,3.41285E-07,0,9.92392E-07,0,9.97108E-07,3.61842E-06
621200,Longnan,0,0,3.62647E-07,1.41243E-06,3.53607E-07,0,1.74825E-06
622900,Linxia,0,0,0,0,0,0,0
623000,Gannan,0,0,0,0,0,0,0
630100,Xining,0,0,0,0,0,0,4.78469E-07
630200,Haidong,0,0,0,0,0,0,0
632200,Haibei,0,0,0,0,0,0,0
632300,Huangnan,0,0,0,0,0,0,0
632500,Hainan,0,0,0,0,0,0,0
632600,Guoluo,0,0,0,0,0,0,0
632700,Yushu,0,0,0,0,0,0,0
632800,Haixi,0,0,0,0,0,0,0
640100,Yinchuan,0,0,0,0,1.15875E-06,0,0.0000015
640200,Shizuishan,0,0,0,0,2.61097E-06,8.05045E-06,0
640300,Wuzhong,0,7.83331E-07,7.64409E-07,0,0,0,5.59441E-06
640400,Guyuan,0,0,0,0,0,0,0
640500,Zhongwei,0,0,0,0,0,0,0
650100,Wulumuqi,0,0,0,0,0,0,0
650200,Kelamayi,0,0,0,0,0,0,3.22581E-06
650400,Tulufan,0,0,0,0,0,0,0
650500,Hami,0,0,0,0,0,0,0
652300,Changji,0,0,0,0,0,0,0
652700,Boertala,0,0,0,0,0,0,0
652800,Bayinguoleng,0,0,0,0,0,0,0
652900,Akesu,0,0,0,0,0,0,0
653000,Kezilesukeerkezi,0,0,0,0,0,0,0
653100,Kashi,0,0,0,0,0,0,0
653200,Hetian,0,0,0,0,0,0,0
654000,Yili,0,0,0,0,0,0,0
654200,Tacheng,0,0,0,0,0,0,0
654300,Aletai,0,0,0,0,0,0,0
659001,Shihezi,0,0,0,0,0,0,0
659002,Alaer,0,0,0,0,0,0,0
659003,Tumushuke,0,0,0,0,0,0,0
