city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tongliao,26.13967022,107.10495,155.4923385,156.7949826,301.5401645,289.5778114,313.6172615,473.486037,552.9522024,750.4690432,809.4645081,1408.891672,1158.530858,1191.222571,1487.341772,1962.025316,2050.473186
Eerduosi,63.75671104,28.85950172,137.458291,267.3262411,474.1023682,459.2958781,478.7931496,607.1794199,735.1453856,854.7008547,1166.558652,1217.948718,1525.553013,1635.220126,2298.136646,2901.234568,3414.634146
Hulunbeier,138.3092325,244.4735676,225.9259259,300.044451,397.6936724,576.5560775,676.3320577,812.1452267,989.2751479,1276.276276,1461.295419,1504.324934,1619.745469,1814.671815,1769.230769,1718.75,2666.666667
Bayannaoer,96.23573497,135.4617503,148.9623017,152.1654311,251.7827756,362.1621622,519.3306405,521.0904798,667.5588865,910.5516872,1037.117904,1063.829787,1202.060675,1485.714286,1954.022989,2528.735632,2068.965517
Wulanchabu,40.01108647,115.9340255,119.7343314,136.0224331,181.8018715,275.1558636,273.0912605,345.0351892,354.8718837,348.4320557,670.6671373,794.2238267,839.8145105,948.9051095,919.1176471,1476.01476,1412.639405
Shenyang,1562.564214,1037.897589,1083.343115,1186.200182,1415.951646,1509.439251,1790.524039,1888.549194,2083.24616,2428.256071,2076.743227,2203.065134,2436.987445,2833.787466,2727.272727,3190.348525,3306.878307
Dalian,1515.233148,2021.775285,1650.680134,1308.612432,1558.754043,1749.855152,2106.627907,1975.436532,2261.858963,2405.556497,2197.802198,2221.100454,2207.022037,2516.778523,2806.722689,3042.016807,3338.898164
Anshan,962.0684662,560.0391999,623.9212979,659.2921622,850.289793,972.9099084,1226.315939,1531.862759,1573.569397,1769.406393,1772.441395,1866.743251,2051.726629,2341.040462,2500,2865.497076,3058.823529
Fushun,321.7944738,176.8587691,313.8107759,490.3126396,885.4818523,1129.978942,1413.233907,1438.617537,1526.428896,1595.987232,1743.119266,1885.924563,2039.302929,2465.116279,2701.421801,2966.507177,3188.405797
Benxi,759.547835,827.6699029,829.2199488,831.0923294,832.9165865,1046.511628,1236.234401,1489.948254,1667.122489,1958.224543,2166.7761,2302.631579,2248.528536,3066.666667,2972.972973,2945.205479,3172.413793
Dandong,888.9354117,793.0447774,606.0481043,424.7072406,608.776771,1035.022662,1092.565117,1251.242957,3304.023227,1496.881497,1585.314977,1753.653445,1931.555742,2352.941176,2553.191489,2905.982906,3090.128755
Jinzhou,643.6985722,579.2814449,454.1936949,498.2794308,805.3553537,863.3418228,1091.411715,1267.102319,1504.391826,1623.903865,1765.282772,1867.01605,1983.077737,2251.655629,2533.783784,2677.966102,2866.894198
Yingkou,698.2417103,739.355456,780.8094391,469.2444175,572.9278679,831.8947819,987.0660313,1283.348193,1473.677282,1573.798384,1763.44086,1971.710244,2063.451122,2274.678112,2629.310345,2987.012987,3160.17316
Fuxin,539.104756,205.6431535,181.6483288,295.382702,475.0090641,660.6151928,726.0623082,1119.81495,1364.305049,1565.762004,1726.844584,1832.460733,2058.373357,2433.862434,2688.172043,2864.864865,3043.478261
Liaoyang,570.3317795,712.6802259,824.1305423,866.4365927,920.372996,1015.486122,1248.092435,1177.083788,1384.177632,1608.430394,1777.777778,2334.63035,2123.379526,2681.564246,2598.870056,2857.142857,3045.977011
Panjin,1104.590401,866.1858974,701.127521,548.1192949,1060.511541,1292.569659,1589.677717,1271.451429,1346.989329,1630.434783,1705.426357,1934.98452,2238.690752,2692.307692,2769.230769,3153.846154,3307.692308
Tieling,337.3864547,154.4486236,202.4194348,244.3455704,275.0491159,546.530252,555.4466444,757.5847944,907.4221056,959.6293845,1059.953627,1158.940397,1265.064252,1600,1870.748299,2089.041096,2249.134948
Chaoyang,243.628529,276.0332542,274.4523824,285.109386,296.5751411,521.5299777,573.3625219,702.4879142,863.1554252,998.2384028,1060.382916,1174.398121,1320.035201,1583.577713,1815.47619,2023.809524,2208.955224
Huludao,398.5300077,400.3333944,458.8630718,308.3396815,437.746681,656.5620542,697.9133454,826.5980479,980.0782083,1142.857143,1286.173633,1425.008906,1606.569082,1964.285714,2129.963899,2427.536232,2572.463768
Changchun,147.6351587,460.5787293,448.3103213,1328.355382,1951.87345,2168.684305,3272.967614,764.2741372,1271.770806,1545.778835,1607.546167,1789.027299,1406.152581,1328.021248,2376.502003,2623.169108,0
Jilin,51.06580167,723.6954343,852.2761672,914.1320509,566.9748307,678.3910196,869.4618445,877.8195056,1238.661435,1439.182916,1561.407597,1683.42296,1712.65015,1682.464455,1951.807229,2439.613527,0
