city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guangzhou,34968787,41158077,51542283,60738277,71091814,82158151,91382135,107482828,124234390,135512072,154201434,167068719,181004136,195474420,215031516,228593471,236290000
Shaoguan,2680300,3127628,3399334,4005559,4716931,5458677,5787525,6831033,8168058,9064760,10100737,11134897,11499806,12183920,6383211,13439110,13180000
Shenzhen,28954070,34228000,49509078,58135624,68015706,78065387,82013176,95815101,115055298,129500601,145002302,160018207,175028634,194926012,224900586,242219771,269270000
Zhuhai,4732742,5462802,6349521,7477029,8959010,9920616,10386627,12085958,14049305,15037642,16623757,18672129,20254111,22263708,26751795,29147350,34360000
Shantou,5269693,6037625,6513573,7373823,8501019,9747835,10358687,12089743,12757412,14250138,15659049,17165113,18680251,20809729,23315759,25120504,26940000
Foshan,13815951,16564573,23831836,29281591,36051142,43333044,48208972,56515223,65802823,66130223,70101725,74415994,80039186,86300002,93985162,99358845,107510000
Jiangmen,7300825,8345574,8053737,9418767,11070736,12805877,13408813,15704191,18306373,18803941,20001764,20827636,22400243,24187806,14192763,29004073,31470000
Zhanjiang,5209716,6081602,6580938,7701767,8925611,10486608,11566678,14050630,17002272,18602206,20600069,22589897,23800243,25844327,12740693,30083928,30650000
Maoming,6572548,7503380,8082259,9231302,10246000,12178395,12312519,14920857,17453130,19361785,21601686,23490313,24456300,26367435,13968211,30921768,32520000
Zhaoqing,4663914,5485089,4505704,5160945,5922177,7158542,8620048,10858680,13244142,14623503,16600720,18450647,19700100,20840190,11166091,22018012,22490000
Huizhou,5909772,6851423,8034283,9349604,11049758,12903608,14147026,17299543,20930808,23675499,26783541,30003674,31400306,34121671,24079290,41030532,41770000
Meizhou,2270363,2716400,3144589,3492438,4106236,4778840,5192860,6128522,7075366,7459800,8000148,8858389,9597781,10455668,4191338,11102133,11870000
Shanwei,1869331,2123059,2109840,2475548,2912525,3502293,3900405,4650789,5505542,6104079,6717548,7169931,7620631,8284882,2241362,9203183,10800000
Heyuan,1368518,1730575,2049360,2643088,3280853,3941331,4054956,4751396,5792866,6152596,6803296,7689506,8100793,8987162,3790678,10060027,10800000
Yangjiang,2328630,2738565,2953441,3393210,4078569,4838439,5272696,6398389,7668241,8870330,10398362,11685491,12500077,12707564,7094626,13503149,12920000
Qingyuan,1967999,2482768,3229561,4322273,5939484,7466166,8615921,10881841,10030326,10250321,10930403,11977408,12778570,13877104,7754930,15651949,16980000
Dongguan,9479654,11552982,21816245,26265085,31519126,37025344,37639142,42464527,47353949,50101727,54900207,58813173,62750737,68276868,0,82785920,94820000
Zhongshan,5014043,6101413,8802018,10363164,12380456,14085194,15664106,18506521,21931985,24410432,26389329,28230069,30100326,32027780,0,36327013,31010000
Chaozhou,2364556,2569282,2876046,3300161,3802248,4427597,4801815,5592431,6472168,7066543,7803423,8502208,9101099,9768303,8045515,10672790,10810000
Jieyang,4878432,5405300,4204984,4867500,5858984,7250296,8160920,10095114,12258643,13967948,16053517,17804442,18900144,20068992,9403706,21524681,21020000
Yunfu,2147012,2575959,2137294,2441995,2710105,3198566,3445051,4009741,4813671,5404494,6022990,6640048,7131416,7783051,2048113,8491284,9220000
Nanning,5025271,5888588,7233557,8701481,10690099,13162137,15247144,18002613,22114358,25031812,28035444,31482973,34100859,37033300,34107409,40269053,45070000
Liuzhou,3266706,4037641,5175009,6223355,7551234,9098522,10460537,13153121,15797154,18206066,20100543,22085074,22986169,24769396,22256613,30536457,31280000
Guilin,3882878,4547642,5369232,6070178,7443201,8830250,9405425,11035587,13360749,14850212,16579048,18270531,19429668,20548216,8119388,20036055,21060000
Wuzhou,1619978,1955430,0,2704162,3195739,4001238,4536513,5792817,7352445,8325790,9917096,10648152,10785858,11756486,6247607,10298470,9910000
Beihai,1401429,1618918,1816197,1996407,2465826,3138785,3177113,3975762,4965849,6307923,7349971,8560135,8920837,10066500,9651455,12133010,13010000
Fangchenggang,719769,846046,0,1196125,1592770,2121817,2510367,3204155,4137721,4439937,5251470,5889380,6207242,6760383,5657685,6968185,7010000
Qinzhou,1553338,1746454,2055202,2450725,3039209,3774232,3963669,5206655,6466515,6913216,7537500,8549638,9444242,11020466,5918520,12919647,13560000
Guigang,1343959,1648303,2270151,2651911,3380180,3985273,4377331,5446571,6308187,6791828,7420091,8053951,8652035,9587564,4597731,11698754,12580000
Yulin,2447588,2998748,3562503,4150625,5060407,6059167,6834915,8402489,10199447,11020800,11984584,13417462,14461253,15538300,4928736,16154571,16800000
Baise,1625228,2061640,2393604,2972745,3503547,4162366,4528599,5635071,6567051,7552415,8038711,9179154,9803511,11143094,2872060,11767732,12580000
Hezhou,1149806,1400430,1643265,1896526,2392012,2528364,2492167,2968680,3564003,3942144,4238481,4483807,4681077,5181900,3141921,6026288,7010000
Hechi,1432723,1744381,2069592,2488920,3193089,3673139,3827713,4687372,5119613,4927088,5286188,6013922,6180346,6571808,2565998,7882999,8780000
Laibin,1192224,1452075,1700427,2034565,2453424,2715837,2993595,4048883,4862126,5142945,5155700,5512357,5576985,5891105,2936789,6924112,6540000
Chongzuo,1064853,1287343,1511295,1940282,2318725,2648005,3043555,3923691,4918478,5305064,5846288,6497236,6828231,7662005,1936177,10164916,7600000
Haikou,2288595,2530155,3013506,3501246,3936858,4431808,4895519,5951444,7132980,8187550,9046355,10917021,11619648,12576653,13905779,15105130,16720000
Sanya,411659,482348,742144,1092608,1223161,1443178,1733198,2308509,2837549,3309625,3734888,4022558,4358202,4755567,5298048,5955057,6780000
Sansha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danzhou,0,0,0,0,0,0,0,0,0,0,0,0,2317313,2577835,0,3229693,3580000
Chongqing,22505600,26653900,30704900,34915700,41225100,50966600,65300100,79255800,100113700,114096000,126566900,142626000,157172700,177405900,0,203631900,236060000
Chengdu,18708046,21857299,23707644,27504776,33241677,39009857,45026032,55513336,68545786,81389438,91088904,100565926,108011633,121702335,110100047,153427716,170130000
Zigong,2027893,2493484,2739544,3199990,3941538,4868510,5410487,6477251,7803591,8847971,10016028,10734046,11431113,12345637,8484280,14067131,14280000
Panzhihua,1642680,2008306,2480110,2900717,3452571,4276138,4240750,5239883,6456623,7400348,8008832,8708501,9251839,10146839,8425681,11735238,10100000
Luzhou,2163954,2587937,2849099,3311151,4038967,5084223,5876030,7148088,9008666,10304538,11404815,12597311,13534133,14819105,8407557,16949712,20810000
Deyang,3553762,4247771,4621670,5392036,6483972,6950411,7798930,9212679,11374486,12802046,13959445,15156490,16050640,17524542,6709721,22138673,23360000
Mianyang,3965792,4549447,4825313,5608402,6734967,7431645,8201664,9602153,11891140,13464220,14551243,15798910,17003318,18304207,11480260,23038214,28560000
Guangyuan,1040781,1274716,1451893,1664814,2084596,2335589,2704803,3218678,4035362,4686575,5187500,5661920,6054300,6600100,3440379,8018500,9420000
Suining,1591880,1935270,2065863,2409397,3049454,3726708,4120706,4952288,6033565,6824097,7366143,8095540,9158112,10084521,4703359,12213914,13460000
Neijiang,2003189,2435401,2548349,3012878,3746111,4882791,5608849,6902791,8546836,9781812,10693429,11567723,11985784,12976712,4772911,14117521,14330000
Leshan,2155616,2657746,3067168,3664350,4529731,5623939,6190171,7439150,9180596,10377500,11347900,12075899,13012326,14065848,7191902,16150949,18630000
Nanchong,2503236,3070864,3352726,3964607,5081290,6019472,6862762,8278238,10294802,11803603,13285528,14320202,15162016,16514004,6692215,20060333,23220000
Meishan,1740527,2168208,2450669,2808286,3437497,4127098,4653274,5522508,6733376,7752152,8600424,9448913,10298632,11172317,5546799,12560214,13800000
Yibin,2910202,3490282,3700352,4280679,5290450,6458619,7207800,8708472,10911801,12427582,13428937,14438115,15259043,16530529,7516818,20263707,26020000
Guangan,1763470,2175811,2463199,2811095,3388327,4049030,4503368,5372243,6598977,7522228,8351436,9196124,10056146,10786241,3485615,12502422,12500000
Dazhou,2551400,3218573,3425580,4003974,5104223,6039863,6827297,8192030,10118289,11354623,12454149,13478324,13507623,14470836,4890622,16901741,20420000
Yaan,1003435,1215901,1264636,1489092,1767505,2132237,2396141,2865379,3501250,3980524,4179698,4624143,5025788,5453272,2398237,6461049,7240000
Bazhong,1082321,1246570,1290055,1460812,1761156,2137624,2383161,2809074,3433939,3904003,4159422,4566596,5013438,5446605,2169990,6458842,7540000
Ziyang,1944489,2369337,2548422,3001036,3739669,4676250,5345119,6579017,8364437,9847194,10923616,11956020,12703811,9434411,4848100,10665332,7780000
Guiyang,3809191,4436292,5256159,6028845,6937170,8110521,9719382,11218174,13830724,17003048,20854252,24972691,28911600,31577001,26760750,37984538,40400000
Liupanshui,1170820,1510957,2075507,2539238,3008419,3842663,4301556,5006319,6138561,7386526,8821100,10427300,12010800,13137000,4673400,15256900,12660000
Zunyi,3075252,3623727,4075747,4645307,5405353,6557276,7776409,9087570,11214632,13439251,15846700,18743600,21683400,24039400,11193200,0,34830000
Anshun,787506,877905,1060334,1237372,1457813,1676482,1957038,2329210,2855509,3526171,4291600,5200600,6254100,7013500,4488895,8494000,9240000
Bijie,0,0,0,0,0,0,0,0,7378833,8779637,10419300,12667000,14613476,16257900,3721144,19214253,19010000
Tongren,0,0,0,0,0,0,0,0,3577155,4439100,5352236,6477345,7708924,8569700,2077400,10665200,12490000
Kunming,8120121,9421371,10615544,12072855,14050473,15116795,18086467,21203700,25095813,30111433,34153115,37129943,39680051,43000780,38896946,52068979,64760000
Qujing,2816110,3424766,4409662,5368252,6504206,7875678,8709446,10055964,12099332,14001655,15839411,16494046,16502574,17751063,8096320,20133556,26380000
Yuxi,2864738,3278995,3682253,4158666,4959279,5960973,6444042,7364354,8765508,10001749,11024677,11847251,12445230,13118823,7255575,14930383,19500000
Baoshan,873000,980830,1174226,1354865,1623779,1940496,2216546,2608992,3196451,3899564,4497419,5009758,5519581,6133904,2604239,7381448,9610000
Zhaotong,1212560,1456693,1671974,1956234,2266935,2722801,3204517,3796448,4650326,5555967,6347027,6703372,7083761,7655307,2558688,8895404,11940000
Lijiang,414050,503780,603328,701749,848176,1011490,1206746,1435885,1785015,2122389,2488114,2618385,2896117,3092899,1242906,3507628,4730000
Puer,769950,884887,1065609,1246806,1515080,1798569,2116987,2480804,3011899,3668537,4253855,4769455,5140121,5675443,1477545,6624768,8750000
Lincang,731542,838988,965139,1141738,1357830,1568740,1813326,2169731,2724334,3529771,4160951,4651215,5021223,5508172,1065841,6300199,7590000
Lasa,0,0,0,0,1219100,1420500,1632777,0,2224192,2601358,3048700,3474500,3767300,4249500,2878800,5407800,6180000
Rikaze,0,0,0,0,0,0,0,0,0,0,0,0,0,1877546,731016,2432049,2790000
Changdu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563394,1914200,2210000
Linzhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652800,1500100,1720000
Shannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493693,1643200,1870000
Naqu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505456,1356700,1580000
Xian,9416000,10958700,12701400,14736800,17637300,21900400,27240800,32414900,38642100,43661000,48841300,54926400,58012000,62571800,71920980,83498600,93210000
Tongchuan,486850,589020,695200,836310,1022700,1286500,1558600,1877340,2345280,2733060,3219750,3253630,3245390,3116070,3105440,3279550,3550000
Baoji,2611200,3202970,4157900,4769300,5817500,7140700,8065640,9760900,11757520,13743280,15459100,16429000,17876280,19321400,10803650,22651600,22240000
Xianyang,2876431,3385620,4325160,4839650,5858860,7645560,8732000,10986810,13613200,15736770,18603870,20773400,21559100,23909700,7049152,23764530,21950000
Weinan,2074610,2477000,3124200,3500700,4248820,4897150,6554980,8014230,10289730,11537980,13490070,14237500,14690806,14886210,3705194,17677130,18280000
Yanan,1427600,1917640,3706160,4531110,6100780,7132720,7282600,8854200,11133500,12710200,13541350,13860940,11986300,10829110,3825290,15589120,16640000
Hanzhong,1634440,1925310,2165800,2467900,2910899,3526120,4156440,5097030,6474820,7545720,8817300,9910500,10648300,11564920,4798198,14718800,15480000
Yulin2,1381020,1850400,3200370,4394720,6723120,10082610,13023080,17566680,22922550,26698800,28467500,29205800,26212900,27730540,6984704,38486190,41360000
Ankang,1036010,1195450,1378500,1572362,1873700,2336744,2749450,3270630,4071700,4969080,6045520,6894370,7724590,8428616,2909198,11337700,11820000
Shangluo,755900,871500,1001550,1141600,1357980,1740360,2251190,2859000,3628750,4233100,5108800,5762670,6218310,6992980,1478000,8247670,8370000
Lanzhou,4400803,5046500,5670437,6384705,7327581,8462811,9259821,11003898,13600299,15638180,17762823,20009389,20959920,22642318,20965283,27329373,28370000
Jiayuguan,317731,444385,813069,986572,1201845,1441043,1600500,1843192,2355352,2691460,2262175,2430618,1900441,1534089,0,2996200,2830000
Jinchang,541581,855262,1158700,1526136,2132190,1944259,1947494,2105134,2327546,2433884,2520357,2561027,2245163,2078152,1564325,2642405,3400000
Baiyin,1053445,1263304,1465368,1757102,2075226,2442835,2653311,3111826,3758008,4337651,4633061,4476423,4342749,4422085,2679410,5115968,4860000
Tianshui,1080145,1254685,1461676,1663925,1962073,2265698,2600022,3002285,3575508,4128747,4543365,5228228,5537728,5905136,3697913,6520542,6330000
Wuwei,900107,1080216,1418113,1616223,1876523,2101088,1927902,2287676,2728506,3415423,3811838,4059679,4161872,4617272,2722793,4692653,4880000
Zhangye,837640,993456,1107881,1267042,1466371,1698559,1920761,2127010,2568376,2919280,3359718,3617771,3735300,3999436,1646975,4077067,4490000
Pingliang,806051,963426,4749203,1255928,1478204,1750618,1956563,2318873,2761872,3245086,3410775,3505533,3476994,3673000,1286773,3951651,4570000
Jiuquan,1066855,1222504,1460284,1732453,2032500,2480173,3210478,4050348,4815458,5745681,6419382,6105496,5447963,5779341,1687479,5968871,6180000
Qingyang,896916,1083062,1438181,1715456,2008175,2484991,3022211,3576095,4543451,5293638,6053667,6688607,6094314,5978324,2029988,7081499,7430000
Dingxi,560458,630590,713036,807964,1001031,1056400,1319394,1560193,1869420,2232711,2522182,2901643,3049178,3310768,767389,3562609,4160000
Longnan,0,633830,741836,934900,1118061,1216011,1423400,1694085,1976822,2259756,2495000,2625279,3151353,3398884,1093212,3792273,4450000
Xining,1448328,1747354,2375652,2816093,3424581,4221885,5010743,6282800,7707043,8510857,9785314,10657811,11316193,12481677,10086748,12864137,13280000
Haidong,0,0,0,0,0,0,0,0,0,0,3370087,3656927,3843963,4227986,1653467,4514606,4970000
Yinchuan,1567845,1889679,2885029,3352918,4086009,5141138,5781483,7694227,9866761,11509344,12890199,13886244,14938590,16177071,11039244,19014824,18970000
Shizuishan,692109,893847,1096294,1297701,1693068,2287270,2707801,2985969,3680209,4099688,4464393,4672622,4823793,5135744,3771905,6059184,5110000
Wuzhong,1270346,922147,981093,1196379,1388272,1729879,1858945,2169973,2719592,3150281,3519276,3834317,4048073,4424283,1895152,5345336,5800000
Guyuan,375938,358573,448776,519279,618352,757929,879280,1040310,1337454,1584544,1829501,2010289,2170391,2398058,1176599,3031944,3230000
Zhongwei,0,505381,658484,750050,896641,1191009,1429824,1731892,2215901,2505881,2868250,2975704,3168907,3391289,1716928,4029947,4380000
Wulumuqi,4085834,4842599,5625007,6543019,8202800,10203488,10945200,13385172,16900347,20040727,22028545,24614698,26316398,24589766,27075290,30997659,34130000
Kelamayi,2162707,2962020,3857256,4732562,5151297,6612062,4802909,7113531,8016855,8107054,8531091,8476725,6294299,6209989,7445034,8981420,9730000
Tulufan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854603,3105938,3840000
Hami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591681,5366085,6050000
