city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Anshun,504,566,600,634,2749,3320,3965,5287,7282,8763,10425,12198,17741,19460,26357,35399,43945
Bijie,0,0,0,0,0,0,0,0,9734,13927,13077,23213,24599,31597,106618,167912,186433
Tongren,0,0,0,0,0,0,0,0,3805,5253,6506,17585,28564,33943,58334,45423,64292
Kunming,2705,3327,4753,4376,23627,34350,42412,44350,80350,97057,121709,125716,144691,151578,168930,180075,188652
Qujing,697,619,732,784,5302,6609,8626,14470,15074,26254,25706,20172,23858,25665,27744,14754,17074
Yuxi,820,862,961,1280,4910,4506,8977,12766,12690,16581,20867,25175,28172,31031,57963,39753,37781
Baoshan,396,436,489,717,2172,2170,3363,3363,7056,8183,8711,7707,9515,9516,8396,8522,7069
Zhaotong,701,901,1031,337,2755,3322,4845,8739,10765,12011,12257,9443,7542,8121,9494,9779,10026
Lijiang,1021,555,871,810,2733,3126,3405,4559,6795,6857,8924,7960,9035,10529,10116,10720,10066
Puer,751,830,863,942,2622,3139,4156,8423,11654,8776,11243,12214,13067,14040,15395,15083,14400
Lincang,575,590,701,917,2205,1706,1774,3224,5047,3853,5996,6226,6560,5438,6170,6836,9290
Lasa,0,0,0,0,1682,528,23118,0,27766,41044,2815,32249,39149,8833,32940,29098,23222
Rikaze,0,0,0,0,0,0,0,0,0,0,0,0,0,5389,4931,4271,5406
Changdu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5019,2587,3266
Linzhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227,2227,3807
Shannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,1452,2055
Naqu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,3682,3434
Xian,1479,1552,1872,1877,23556,23240,38080,43550,52192,59301,78976,134866,254413,274783,452846,482295,347911
Tongchuan,99,144,166,241,895,1445,1980,2231,2786,3775,4263,4926,7002,7123,7828,6983,3825
Baoji,819,953,1072,1282,6226,7794,9008,12723,12823,16778,19695,24172,20000,34393,42777,83817,81763
Xianyang,338,429,502,791,3937,5518,7298,8223,9634,12457,14474,12936,11712,20167,29145,29145,16095
Weinan,549,463,527,624,2833,4153,4734,5432,7866,10951,16916,25459,26117,27652,28062,29547,29676
Yanan,713,1302,1793,1811,10032,13202,15126,16784,18488,21479,20289,23611,22408,24676,21197,22528,28323
Hanzhong,377,453,547,608,3264,4971,5697,6985,8060,10641,13202,14659,15346,17308,18202,19169,27551
Yulin2,815,1242,2189,3508,10949,17542,23392,32284,35762,48166,49578,52237,19932,56526,60697,61855,40202
Ankang,462,554,629,682,2360,3140,3928,4719,5653,6127,5901,6060,6670,12422,12862,10952,12964
Shangluo,299,348,370,759,1679,2336,3426,4357,5225,6420,7222,7450,8333,7982,7257,10120,8491
Lanzhou,1571,1762,2161,2543,13625,17412,17909,20151,22919,27991,30475,31618,41362,45156,67851,60572,78947
Jiayuguan,36,39,34,34,623,790,1088,1101,1196,1329,1493,1930,1824,771,973,1231,2323
Jinchang,93,119,111,147,774,751,1215,2558,1484,1910,2295,3244,2031,1475,1802,2681,3164
Baiyin,173,199,156,333,2164,2815,3001,2959,5283,6677,6628,8301,6358,8729,7686,6239,7074
Tianshui,243,266,329,454,4525,5070,6414,7033,8940,8346,12148,11075,10415,10766,12025,11027,11632
Wuwei,105,83,117,198,1416,1470,1709,2052,3092,2937,4238,4691,5952,291349,7472,7213,8031
Zhangye,484,524,570,762,2746,3145,4291,3289,4582,4874,6182,7382,5302,8512,6798,7319,8773
Pingliang,457,561,654,889,2468,3631,3509,3995,4667,6447,6513,5636,5143,4900,5355,3785,4533
Jiuquan,473,473,520,678,2019,3524,3798,4533,5561,6782,9144,11677,9487,7443,8738,9924,6539
Qingyang,564,610,767,925,3551,4329,5535,5698,8577,14270,15704,17076,13496,9045,13945,10365,11641
Dingxi,461,464,513,695,3396,3977,4464,5895,7509,9733,9445,9995,8521,8381,9309,9637,10079
Longnan,0,517,640,818,2650,2834,3356,2245,2089,4144,4586,5671,5837,6147,8055,9889,9922
Xining,266,276,337,683,8182,14069,20698,6566,3439,12479,16641,18640,19770,14999,15715,23608,20169
Haidong,0,0,0,0,0,0,0,0,0,0,4901,4649,6794,4941,4475,3625,5279
Yinchuan,394,592,528,550,4941,6318,10554,11625,22605,32391,39013,37980,32510,49503,82161,98630,87788
Shizuishan,161,178,298,489,820,1582,1338,1891,1864,3897,7067,6537,6582,6923,9144,18680,24604
Wuzhong,207,251,203,490,1840,3332,3313,3424,5504,6818,6866,8199,8679,10208,13994,24809,28066
Guyuan,282,355,410,623,1557,3021,3466,3865,4045,4698,6832,6003,4815,5379,6822,10375,10726
Zhongwei,0,81,66,164,1064,1590,2915,2803,3524,3763,4584,13510,10621,12833,14609,17388,22955
Wulumuqi,755,841,833,628,9553,13461,26083,21497,29606,46315,68289,84677,88119,94672,100024,102288,100828
Kelamayi,911,1004,373,436,13963,12648,8074,9943,12001,13377,15049,14071,15056,14040,16696,16272,13458
Tulufan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5934,2043,1780
Hami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6490,5196,4463
