city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Changzhi,0.859725612,0.856798577,0.857982736,0.859800817,0.853677073,0.853584716,0.853586701,0.851089852,0.858502934,0.854260616,0.83972885,0.844774595,0.845099621,0.850076364,0.850163385,0.851421375,0.852238543
Jincheng,0.840583862,0.834652787,0.828412001,0.818669216,0.81007538,0.798761195,0.784336263,0.773846681,0.763867681,0.778492595,0.79172578,0.800747389,0.798635941,0.795754101,0.799568703,0.78921494,0.820196548
Shuozhou,0.869955916,0.86028906,0.85826252,0.855895396,0.862593789,0.864393026,0.870420224,0.878585705,0.872987709,0.871392956,0.869453913,0.864184537,0.867742151,0.876415007,0.874056857,0.870062872,0.858713966
Jinzhong,0.864939528,0.864620973,0.863843013,0.865131774,0.862882772,0.867530557,0.865740741,0.873257449,0.869698123,0.864511986,0.865964234,0.866052825,0.872304073,0.877064597,0.874189116,0.871034343,0.868831408
Yuncheng,0.824392317,0.827858209,0.823744034,0.825009268,0.8225713,0.827252468,0.823285237,0.815251131,0.819660952,0.822896797,0.853889672,0.846850925,0.847247644,0.849021771,0.851518534,0.856147073,0.860192825
Xinzhou,0.884685343,0.883219247,0.887971148,0.886957567,0.886256859,0.878240602,0.873318712,0.873129306,0.876447873,0.879376571,0.881358688,0.883061111,0.881475321,0.880211731,0.879531825,0.878439293,0.876045046
Linfen,0.880264332,0.883077275,0.883904821,0.883493025,0.883411294,0.882620548,0.878276404,0.878486115,0.880100872,0.88572969,0.879149155,0.87801764,0.877052532,0.875001936,0.876024187,0.874363094,0.868943235
Lvliang,0.846693212,0.853825436,0.853054273,0.849471575,0.852415226,0.836793844,0.841068298,0.839736938,0.845406842,0.836411452,0.834478476,0.84020174,0.841021809,0.841063457,0.843041606,0.844525318,0.851813769
Huhehaote,0.895936914,0.898167708,0.888246001,0.893828453,0.896603267,0.902399417,0.90517403,0.900413807,0.90078637,0.902869121,0.921829809,0.919232533,0.91926058,0.918094401,0.920113446,0.91773203,0.91114048
Baotou,0.720190639,0.727512115,0.735463108,0.761311521,0.828234306,0.827769854,0.829578019,0.817286489,0.800112021,0.794448414,0.811701082,0.823321379,0.836715001,0.841299986,0.857637146,0.869675928,0.88683979
Wuhai,0.824845742,0.827024618,0.835047195,0.856331417,0.860496395,0.860295567,0.864372506,0.84673134,0.852301697,0.860913867,0.862654586,0.863060952,0.815780422,0.829463253,0.865688811,0.838985925,0.89413371
Chifeng,0.884106728,0.878566596,0.880065538,0.883668899,0.887174181,0.887182339,0.885096951,0.88615856,0.886838652,0.887781507,0.896823693,0.892758903,0.891554751,0.88940383,0.883529097,0.874742118,0.877382422
Tongliao,0.866713043,0.86416316,0.865465157,0.866810516,0.868526623,0.872316068,0.443453186,0.874566282,0.877826806,0.8804869,0.888197097,0.886728256,0.886040439,0.886563063,0.882725472,0.891044658,0.876149066
Eerduosi,0.859176787,0.861921226,0.869030776,0.862355741,0.866399973,0.867127418,0.868160716,0.867271333,0.854014012,0.854005065,0.8624138,0.867331157,0.874591134,0.88053109,0.883441026,0.873320294,0.878239522
Hulunbeier,0.832919658,0.846220206,0.831634599,0.828771123,0.837373416,0.848888669,0.850754076,0.851831325,0.857270224,0.865154334,0.879899998,0.880522622,0.881160217,0.87835163,0.87918983,0.875790902,0.888796306
Bayannaoer,0.882086414,0.884947325,0.886035487,0.88914054,0.890149092,0.89071577,0.895585173,0.891489941,0.891511131,0.888805823,0.894127083,0.873693367,0.889934946,0.889002826,0.884044838,0.882364725,0.878161986
Wulanchabu,0.852987886,0.865532979,0.866523167,0.864713862,0.868547419,0.863003098,0.863429289,0.864994826,0.866729904,0.863408945,0.870692252,0.85850976,0.846913527,0.844304706,0.846460244,0.823725956,0.797343312
Shenyang,0.866017057,0.867463805,0.867042888,0.868688672,0.873032708,0.868305223,0.867075225,0.881205321,0.887873174,0.88238046,0.879856789,0.879708938,0.884116824,0.892561766,0.896881756,0.895293497,0.900987848
Dalian,0.79860239,0.787277075,0.760178269,0.772246561,0.761759614,0.783244826,0.779548569,0.785044446,0.785508807,0.79926977,0.791737212,0.80560127,0.822524743,0.82886193,0.855370315,0.862700208,0.861803282
Anshan,0.79808201,0.802703234,0.812177459,0.813738438,0.811343874,0.811720222,0.805548135,0.817076665,0.802665089,0.810076872,0.827876904,0.829250205,0.830605813,0.844032604,0.846374042,0.840960609,0.80028388
