city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ezhou,8242.54,9190.7,10275.86,11501.32,19148.98,    16182.64,    12721.22,13818.39,26040.60,27544.91,29627.55,34041.59,37215,41189,46920,51741,56038
Jingmen,9598.14,10453.15,11570.65,12988.05,17202.09,    20327.41,    23426.47,28055.43,26015.11,29174.58,31019.43,35967.62,39516,43245,48129,52376,55899
Xiaogan,8017.1,8764.61,9449.49,10630.17,14437.19,    16280.00,    16490.88,21470.25,25523.15,28179.83,31601.95,35649.02,39315,42666,45100,48481,51904
Jingzhou,8507.26,9263.44,9744.39,11279.65,14451.63,    16239.40,    18897.69,24567.05,25052.16,31177.50,36027.26,41742.23,39565,43111,56499,63569,67213
Huanggang,7950.64,8348.65,9265.97,10295.18,12161.67,    15349.17,    17486.29,22014.03,25673.00,0,30263.27,30235.33,39165,41497,44922,47091,49970
Xianning,8469.35,9171.26,10180.15,11134.81,13809.16,    15957.62,    17614.82,21636.78,23840.86,26094.26,29027.58,35781.92,36853,41019,44700,50157,54950
Suizhou,8036.01,8835.65,10113.6,11099.27,13811.43,    16872.23,    20024.28,23499.45,26984.67,30610.85,32791.98,38041.53,39056,44226,48909,52680,65873
Changsha,16987.41,18944.59,21501.03,24616.58,27966.74,    31833.93,    34887.87,38337.70,44495.20,50905.25,56383.16,61846.65,67266,77782,85187,93293,98459
Zhuzhou,13452.52,14907.17,16573.33,18770.99,22664.46,    26193.03,    29228.48,33345.17,38503.22,43312.12,46321.68,52133.61,57584,59423,61418,76936,81646
Xiangtan,11933.76,13613.6,15090,16508.73,19831.22,    21843.21,    25347.16,27291.71,33376.01,38320.84,43070.52,44108.84,51472,56619,62933,66887,69324
Hengyang,10688.34,12015.33,13927.11,15556.75,19715.01,    23196.07,    25393.17,27613.40,30942.57,33542.53,36359.98,40341.63,44983,50768,55761,62328,66236
Shaoyang,9929.41,10982.48,12402.46,13479.67,17765.27,    20085.80,    22419.15,24904.09,29464.92,32978.02,35960.09,41274.30,47249,52334,58665,63871,65835
Yueyang,11012.26,12275.12,13458.16,15460.48,18572.20,    20279.30,    21800.87,25586.33,30928.68,30995.68,38362.67,41555.13,45757,49009,54893,59177,64825
Changde,12526.8,14124.45,14281.88,15980.89,19656.69,    23042.72,    25052.34,28187.12,30829.39,34048.86,38198.39,42842.34,48655,55317,59399,66335,72037
Zhangjiajie,12284.87,13802.5,14967.69,16440.19,20154.38,    23587.11,  25440.63,26504.81,31085.21,34466.34,37955.76,40375.05,46340,65363,63884,70633,72258
Yiyang,8908.46,11983.68,13038.75,15148.37,18683.51,    21533.75,  23309.11,26366.59,30088.86,34159.53,37836.37,42552.13,48796,55880,60754,67477,69867
Chenzhou,12129.66,13813.61,15826.05,17211.59,21145.32,    23741.60,  26419.09,29865.27,34825.95,37946.54,40794.99,40794.99,49086,55560,60820,65367,67178
Yongzhou,10290.77,11555.22,13563.51,15620.88,19701.90,    23105.54,  25116.05,27521.23,320626.31,34697.06,37116.02,39904.14,44553,53085,56212,63149,66406
Huaihua,10623.63,11872.11,13369.38,15429.43,18789.57,    22104.81,  25749.72,28751.96,32099.11,35220.21,36802.18,43335.88,49006,54835,62046,66300,72946
Loudi,11001.49,13009.89,13977.54,16323.98,27074.89,    19394.71,  18777.87,18603.94,31067.66,34914.16,39422.56,41296.16,43986,48530,53301,63427,64347
Guangzhou,28804.83,31592.94,34327.66,36769.58,40561.01,    45701.99,  49518.11,54494.11,57473.59,67514.99,73749.66,74246.13,81171,89096,98612,111839,123498
Shaoguan,13974.68,16386.17,18029.77,20033.73,23046.72,    25966.51,  28273.12,31872.45,35828.86,40128.31,44902.16,49063.34,54923,61465,65739,75531,87326
Shenzhen,31052.58,31928.11,32476,35107.89,38797.36,    43731.49,  46715.25,50455.03,55142.21,59009.58,77749.14,73492.38,81034,89757,100173,111709,127757
Zhuhai,19201.6,20086.34,21653.72,23773.36,26611.52,    29127.23,  31760.66,34407.82,41055.60,48484.78,56240.09,62579.63,67958,74931,81014,87032,100878
Shantou,11959.87,15842.81,17391.03,18954.16,21561.19,    23085.96,  25386.83,27740.90,32785.06,37716.09,42646.56,45938.13,52299,55867,61819,38899,76697
Foshan,17641.59,19559.54,22116.88,25190.69,28331.38,    31044.06,0,37081.73,40664.89,46205.20,50355.33,55678.43,61810,67187,72712,80288,86401
Jiangmen,12405.1,13736.64,15030.15,16658.71,19376.29,    21674.39,0,37495.64,31910.50,37985.33,42848.98,48167.96,54106,61366,66107,71371,80332
Zhanjiang,12035.02,13402.17,15076.96,16947.2,19885.47,    21809.56,  23943.29,26789.65,29821.08,33963.22,40534.16,45453.12,50177,55565,62094,70118,81168
Maoming,12439.18,14530.64,16106.16,17150.43,19887.56,    22039.06,  24258.22,25810.03,30583.34,36667.22,42888.30,48095.23,53036,57059,61442,67843,73057
Zhaoqing,13069.37,14914.88,16718.77,18415.3,20834.83,    23387.28,  26319.99,30113.58,34115.25,39155.01,44656.52,49050.79,54469,59591,65227,71451,78768
Huizhou,13266.18,13855.53,16017.39,17463.95,19644.14,    22728.81,  25786.99,29597.64,36023.41,41507.64,47125.87,53573.81,58607,64766,70890,77634,83639
Meizhou,11867.78,12972.08,14416.82,15787.02,18821.06,    21816.06,  24099.59,26670.86,31466.89,37124.91,39876.70,44859.30,54018,60191,67186,72469,79652
Shanwei,11437.96,12658.96,13407.93,14940.86,17763.78,    20387.31,  23245.40,25571.11,30375.24,34780.13,39372.05,44812.56,48162,54425,57160,63110,75334
Heyuan,12495.5,14237.98,16132.81,17357.82,20106.40,    22054.65,  23805.95,26379.29,31237.15,35983.68,41094.74,46077.27,51456,56513,61561,68940,71939
Yangjiang,10715.1,12398.04,13866.51,15312.4,17748.35,    19477.14,  21442.80,23647.53,28732.86,33862.47,40128.96,44751.57,50182,54245,59559,66999,76293
Qingyuan,13959.47,15842.44,18321.57,20290.55,23551.25,    25769.20,  28375.53,32719.39,37875.95,44596.22,47171.10,53624.03,59788,66648,73323,77341,86026
Dongguan,22598.69,25330.19,28777.78,31134.02,35279.79,    39506.98,  42591.02,46579.51,49898.54,59408.99,42870.25,47599.51,53221,57649,61619,69937,74017
Zhongshan,20377.65,21681.31,22305.91,24953.25,27502.50,    31700.04,  36159.44,40573.48,48420.30,55869.54,48449.69,53125.99,58776,64790,68039,74484,85691
Chaozhou,10679.4,12947.13,13322.07,14413.69,17387.21,    19914.38,  21287.59,24525.96,30951.12,33465.66,38080.71,43097.91,48471,53940,59540,67431,74574
Jieyang,10143.22,10936.22,11651.3,12342.32,15041.76,    17254.67,  19877.71,22610.64,26929.22,30636.04,41930.81,43621.30,44878,48156,50598,54855,65614
Yunfu,11646.71,12758.87,14437.55,15483.04,16928.28,    19435.94,  21918.29,24764.75,30121.29,34885.47,40078.88,44916.71,49934,54780,63527,72525,78144
Nanning,13171.41,15448.19,17521.02,20651.91,24790.83,    29375.96,  32596.13,37039.89,40118.93,44144.24,49554.97,54330.28,66749,68560,75481,83452,90986
Liuzhou,14175.7,16502.66,19078.91,23540.62,26821.45,    30561.45,  33644.84,37276.23,38226.64,38886.41,46705.95,51720.59,54223,60228,64958,72014,77035
Guilin,12278.62,13770.49,15644.62,17613.4,21240.70,    24845.03,  27843.90,30827.84,34081.66,37465.68,41771.12,46673.51,53925,59129,65694,73226,78252
Wuzhou,10766.78,11656.1,13430.33,15264.02,18588.80,    22277.16,  24374.44,28158.25,30168.86,32862.34,32982.57,36694.27,47517,52479,57618,65438,69643
Beihai,11655.93,12658.69,13620.11,15095.79,18324.77,    21658.18,  24761.28,28062.44,31013.34,36328.37,41088.43,44598.23,49773,55502,60622,69625,74639
Fangchenggang,11510.44,11870.9,13503.27,16010.23,21140.84,    24613.47,  26423.73,29855.97,33656.21,36862.00,41407.60,43451.71,51432,55409,63484,71658,78165
Qinzhou,9194.21,10352.02,11401.45,12920.29,17060.25,    22206.70,  24759.34,27366.69,30235.37,36410.36,37280.37,40491.43,46703,52127,56863,61666,66847
Guigang,9718.14,11031.89,12523.82,13844.47,18166.51,    20535.93,  22386.97,26201.58,28221.14,29998.46,37272.73,41303.63,52653,55121,61245,67934,73816
Yulin,10360.77,11316.38,14176.78,23563.59,18990.80,    21313.91,  24138.38,28354.77,30359.92,33594.16,37378.41,41303.55,47658,52771,60901,65810,71968
Baise,11917.02,13473.25,15278.09,16310.54,21432.62,    26026.00,  27410.04,29174.86,32311.76,35378.17,38221.66,40986.36,49809,55364,62528,67866,76420
Hezhou,10570.03,11742.49,12990.11,14773.03,18235.07,    22247.96,  22964.83,28279.06,29266.85,35418.31,39243.50,43134.54,55799,62110,65799,71144,76481
Hechi,11218.41,12430.89,14193.9,16067.84,19642.67,    23409.32,  22761.58,27523.01,29903.78,31664.31,37469.92,40380.45,53638,61259,66085,71345,79601
Laibin,11352.87,13106.49,15295.35,18243.66,22180.65,    25421.16,  27975.80,30388.48,31104.24,35518.18,41852.64,43505.77,43588,59982,64152,69610,69576
Chongzuo,9548.47,10624.11,11922.23,118685.29,17496.28,    20585.02,  22440.00,24182.12,27599.00,29967.06,34972.05,39559.42,47630,53954,59250,65824,70650
Haikou,15.06,17602.41,19884.87,21385.05,25722.53,    27327.62,  30639.01,34191.99,38059.82,40485.53,45410.59,50652.54,57455,62030,68037,77632,85121
Sanya,11579.96,14594.22,16033.13,18490.47,21795.82,    26141.00,  28410.42,33446.73,37023.09,39970.67,47715.63,54639.75,61502,65030,72826,79661,87058
Sansha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danzhou,0,0,0,0,0,0,0,0,0,0,0,0,58847,65085,68979,79476,85944
Chongqing,12439.62,14356.6,16630.14,19215.29,23097.42,    26985.10,0,35367.00,40041.99,0,51014.33,56851.31,62091,67386,73272,81764,89714
Chengdu,15274.5,17555.98,19961.7,22563.41,26606.68,    30809.93,  34195.16,38603.14,42363.19,48302.27,58543.40,63201.37,69123,74408,79292,88011,97519
Zigong,10752.42,11982.94,13475.13,15633.35,19509.30,    22731.79,  25455.37,29145.13,34509.94,40876.48,46480.01,50534.64,53344,62588,72099,78652,78164
Panzhihua,14940.46,17345.51,19397.65,21428.35,24536.34,    28422.64,  31922.38,36486.41,41372.47,47457.80,52702.00,57634.81,61915,68152,76879,86749,88005
Luzhou,11022.19,12285.93,13641.12,15405.45,18332.28,    21512.54,  23315.84,25649.67,30732.52,35407.44,43105.41,47310.01,52051,56048,65725,72722,76607
Deyang,14013.07,16359.14,19325.81,22067.09,27018.64,    30076.30,  34156.39,39410.47,41891.05,46688.10,50664.90,52930.07,59411,67166,74061,83862,84108
Mianyang,11447.16,12953.68,14436.51,16566.14,19582.17,    22792.03,  26212.49,32522.84,38252.92,43216.51,48420.26,52164.25,59093,63618,69621,78266,76270
Guangyuan,9366.71,10329.24,12161.28,13638.99,16999.50,    22768.16,  24556.93,29272.70,35984.83,40151.90,44549.72,48216.14,56946,64237,68646,74338,82020
Suining,8836.65,10130.68,11699.61,13217.11,15936.93,    18965.09,  21451.18,26580.50,31783.40,37262.27,40168.82,43667.29,49753,55279,61289,71498,59290
Neijiang,10175.78,11153.14,12433.21,14125.31,16771.32,    19118.05,  23217.76,26496.95,32200.82,36820.08,40244.42,41487.73,46430,45234,49780,56574,61517
Leshan,10521.94,11966.84,12719.71,13630.13,15555.24,    18355.88,  23112.69,27199.55,31799.42,37011.31,43476.72,46600.00,54545,54222,66329,76092,82389
Nanchong,9568.84,10960.8,11715.79,12831.38,15291.09,    17954.59,  21677.23,25850.96,31168.98,37013.01,41626.32,37539.06,50286,55202,60989,71344,80702
Meishan,10785.24,11696.19,12923.32,14174.68,16866.83,    19662.80,  23963.85,28021.39,27778.80,40320.73,43675.79,41155.58,54451,48714,64276,71054,62444
Yibin,11279.82,12950.73,14192.42,15568.94,18589.41,    22574.29,  25178.46,25384.58,34411.27,40372.56,45278.95,48080.00,55288,61399,66834,79865,85622
Guangan,11109.38,12348.02,13527.26,14649.36,18998.23,    23212.14,  25178.52,29216.12,34605.63,39976.09,46898.22,50404.75,44079,66034,69813,77434,62055
Dazhou,9678.57,11018.29,11688.21,14096.89,17029.18,    20559.48,  22768.90,26522.93,31763.53,36332.02,39497.09,43388.09,48672,53081,50756,57940,61582
Yaan,11080.21,12035.27,13483.24,14768.27,17732.93,    20189.96,  23138.98,25934.39,31011.30,36831.09,40099.58,44752.98,49626,54361,56503,60598,68543
Bazhong,9687.43,10613.59,11175.04,13083.86,14645.83,    17210.93,  21969.75,24701.89,28785.88,34264.24,39306.48,42466.67,43825,52213,55611,59637,64949
Ziyang,11299.34,12643.99,13679,14937.21,17312.90,    21226.92,  24229.77,26323.35,31736.47,0,39702.52,41944.94,50455,55033,60891,66560,69358
Guiyang,12181.07,13809.97,15925,18522.17,22578.72,    26386.11,  27579.06,31128.48,38672.97,42661.98,50819.95,59330.47,63949,70535,73939,82685,92650
Liupanshui,11722.8,13717.02,16749.97,19026.26,22520.32,    25795.12,  27931.30,33983.01,39873.08,43815.53,46616.04,53015.38,57597,65015,77366,84143,86650
Zunyi,10795.38,13409.56,16185.56,17940.27,21771.02,    25941.73,  30260.82,32923.03,40542.17,45302.84,50550.51,57154.97,66991,75480,80638,0,94643
Anshun,9.81,11764.71,13952,16046.25,20139.05,    23289.40,  26271.44,29031.59,35037.49,39066.39,45936.28,49195.59,61092,66742,69391,78328,81854
Bijie,0,0,0,0,0,0,0,0,33082.32,41758.51,46248.07,49288.72,57225,63487,68844,74543,81544
Tongren,0,0,0,0,0,0,0,0,31440.96,0,47956.37,54567.64,69440,78809,86671,88569,84667
Kunming,14255.1,16646.9,19122.07,20811.5,22432.15,    22432.15,  29889.22,32022.13,41645.22,45093.52,51060.84,58153.40,62033,68375,76350,80253,94063
Qujing,12975.21,14844.26,16264.72,19671.39,20879.60,    25980.35,  29233.04,32553.64,35888.95,37294.77,39568.41,41677.27,46684,53270,63591,72248,79179
Yuxi,13678.82,16457.6,17843.68,20467.08,22094.66,    25114.50,  27666.24,30243.99,38171.51,43111.36,43455.30,46213.24,49597,60408,70106,76141,94006
Baoshan,11157.77,12100.73,13016.67,16053.1,15291.49,    19365.03,  21407.59,22694.62,26904.01,31085.65,38952.33,41310.44,47295,53186,62176,68469,81222
Zhaotong,11646.5,13112.96,14588.18,16218.67,19655.66,    23267.62,  26713.78,28797.13,34013.63,37251.45,40861.66,44210.23,53071,63410,71849,84707,88764
Lijiang,12444.18,14115.69,15190.15,17969.87,20986.44,    24055.86,  26782.69,29440.13,31467.74,35126.69,42196.43,40187.62,53866,64304,73865,85816,97757
Puer,10710.24,11866.21,12408.69,15929.23,19982.37,    23055.47,  24780.91,27096.81,26162.70,31369.93,35334.73,39277.16,48977,66033,80910,83510,89834
Lincang,11608.73,11802.14,12018.82,16217.62,18269.34,    20693.64,  24635.56,26390.29,30189.43,0,39335.68,42131.36,49045,59626,73920,79804,88971
Lasa,0,0,0,0,46954.06,    46971.57,  46677.91,0,55740.26,0,68640.66,72468.02,114582,111009,111092,126936,127057
Rikaze,0,0,0,0,0,0,0,0,0,0,0,0,0,95598,110613,110959,128712
Changdu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108633,108013,121259
Linzhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116092,0,117185
Shannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115339,118964,112556
Naqu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120373,129329,143956
Xian,13504.76,15472.95,17728.24,20475.73,25013.80,    29749.43,0,37871.54,41678.81,46688.42,54377.83,54097.65,63193,69611,77774,87125,96867
Tongchuan,9222.18,10685.32,12674.23,15234.95,18965.14,    23446.10,  28205.01,31031.85,33953.43,39323.96,45961.31,48385.18,50310,53652,57697,67493,66831
Baoji,10681.06,11266.45,11829.05,14979.11,19520.36,    22952.48,  26536.92,31852.08,35833.59,39905.78,45125.60,45333.83,49414,53366,57729,62261,66984
Xianyang,10011.64,10832.04,11389.34,12897.51,17156.81,    20394.20,  23933.59,27783.68,32760.09,38470.18,41462.85,43170.67,45309,48542,52592,57542,64021
Weinan,9379.53,10511.13,11822.14,13574.96,16269.37,    21091.85,  24586.01,28626.71,33951.11,41918.88,41377.77,43375.39,45775,51057,55706,60579,62814
Yanan,11294.91,13683.36,15862.52,18404.2,23141.96,    29522.71,  34338.80,38319.96,42674.09,49441.32,55516.99,57958.10,61274,63562,67918,74066,74830
Hanzhong,9422.34,17467.32,12249.46,13956.11,17964.75,    22337.41,  26630.73,30147.79,35125.59,40736.28,43712.64,46351.66,51411,55739,60395,65916,69926
Yulin2,10166.57,11467.97,12771.11,15434.93,21732.98,    30541.53,  36494.47,40623.91,45038.14,52874.60,58424.52,59537.51,61316,65265,67120,75264,82830
Ankang,10002.62,11130.18,11957.61,13479.26,18581.49,    23135.59,  27445.55,32913.87,37813.15,41845.45,42757.25,43912.71,50410,52195,58722,62653,66688
Shangluo,8864.52,9773.95,10385.69,11248.82,14435.57,    18657.90,  22517.74,24104.48,30491.51,0,33278.73,39962.54,45014,47481,49030,53468,59950
Lanzhou,13488.64,14854.34,16958.2,19103.06,21018.89,    26119.90,  28995.58,33963.82,38968.12,44488.41,49345.02,54008.39,62201,67011,75709,85575,88393
Jiayuguan,17313.81,22354.37,25680.64,28008.39,30743.25,    36646.03,  39384.72,46992.34,53833.81,51834.44,53396.97,53437.30,53998,66925,78480,78073,80651
Jinchang,15095.15,17721.34,20388.6,24300.91,29774.28,    35443.98,  37263.90,40300.94,43213.72,53491.38,49386.34,52332.69,52683,53996,61136,69519,79103
Baiyin,11695.26,12940.77,13672.77,15484.8,20830.04,    26457.48,  30458.62,34109.61,39808.62,43966.58,44207.59,46604.53,51196,53848,60464,66477,74018
Tianshui,9585.84,10480.76,11193.27,137085.58,15615.94,    17210.53,  21993.41,23928.17,28324.19,34728.37,38325.41,40725.90,45546,50861,57322,63194,63692
Wuwei,8949.95,10060.56,11486.76,12971.71,15397.20,    17416.61,  19104.86,22001.86,27016.52,29740.68,34717.40,41062.33,52009,56148,61170,64998,69337
Zhangye,9996.86,11182.65,11975.51,13724.63,16378.27,    18714.95,  21131.02,23015.04,26696.50,33410.26,36090.60,39602.43,51569,57708,68655,75492,76479
Pingliang,11046.25,13519.61,16081.33,15027.27,21710.67,    25864.09,  28247.76,31304.35,36852.23,43424.40,49159.16,49062.43,53028,55693,61615,70029,75160
Jiuquan,14526.03,15865.48,16962.56,21625.03,24197.42,    27016.87,  30557.32,32820.07,37096.83,41703.19,43862.52,49757.27,54778,56144,61395,67160,72880
Qingyang,10849.69,11138.95,12082.53,13923.6,17452.07,    22179.14,  27233.15,28551.65,34628.36,37930.58,43942.19,47917.57,56002,61669,68699,73919,73250
Dingxi,10951.53,11460.51,12389.33,14334.6,17976.23,    20887.47,  22887.55,27754.78,32711.53,36835.62,36968.05,40823.50,4958,54735,61813,66545,69222
Longnan,0,11102.63,12319.87,14685.88,17309.07,    19948.73,  23364.41,25876.03,29426.69,0,37448.30,39383.41,46132,52205,54566,58781,63033
Xining,14629.32,16175.6,17772.89,21028.73,23333.32,26461.67,  28124.44,32219.66,38443.08,0,47343.41,54914.08,58099,61069,73540,84071,91494
Haidong,0,0,0,0,0,0,0,0,0,0,52940.44,52195.28,62591,64761,73312,81005,90662
Yinchuan,13497.08,15243.79,18423.31,23226.52,28604.22,    33248.58,  36795.22,39815.90,49938.20,54274.38,57445.50,59079.69,65643,70840,77206,87291,94559
Shizuishan,12112.25,13923.71,15929.49,18998.87,22931.00,    27484.68,  30320.38,34211.53,38555.89,42248.41,45507.55,48807.14,56881,56989,59896,67057,70781
Wuzhong,10760.14,15515.63,16389.35,19316.94,23938.71,    28483.94,  29864.16,34051.20,38881.95,45182.35,42213.32,51665.95,54334,62064,66529,77722,80278
Guyuan,13561.12,13720.85,15902.65,16463.15,19893.99,    26534.49,  29306.85,33468.45,41389.93,45653.41,45851.47,46477.16,63821,71168,77723,86891,81025
Zhongwei,0,12332.42,13939.73,16670.04,21501.67,    25280.21,  27619.96,30990.85,36331.46,0,47189.70,48933.71,56173,61689,66687,79047,87883
Wulumuqi,16509.34,18773.46,20354.95,23676.84,29110.18,    33340.59,  36500.40,40648.78,47177.78,51134.90,56463.24,61617.39,67617,73254,78072,85990,90729
Kelamayi,21851.06,23169.98,22090.5,25965.01,30884.00,    34319.23,  37451.83,38576.31,59151.38,0,84575.51,86358.23,84559,87001,96948,108091,126026
Tulufan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79102,81163,88632
Hami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70425,78509,86194
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
